638	12	316	114
639	12	41	95
640	12	38	200
641	12	75	78
642	12	38	200
643	12	38	200
644	12	316	114
645	12	21	335
646	12	18	420
647	12	232	50
648	12	75	78
649	12	228	150
650	12	41	95
651	12	60	380
652	12	301	420
653	12	21	335
654	12	228	150
655	12	60	380
656	12	316	114
657	12	316	114
658	12	41	95
659	12	21	335
660	12	18	420
661	12	48	115
662	12	18	420
663	12	60	380
664	12	18	420
665	12	60	380
666	12	301	420
667	12	60	380
668	12	228	150
669	12	41	95
670	12	6	644
671	12	18	420
672	12	40	79
673	12	38	200
674	12	40	79
675	12	6	644
676	12	41	95
677	12	48	115
678	12	75	78
679	12	41	95
680	12	38	200
681	12	40	79
682	12	75	78
683	12	232	50
684	12	60	380
685	12	316	114
686	12	48	115
687	12	38	200
688	12	48	115
689	46	48	115
690	46	301	420
691	46	41	95
692	46	301	420
693	46	21	335
694	46	60	380
695	46	21	335
696	46	232	50
697	46	18	420
698	46	6	644
699	46	38	200
700	46	18	420
701	46	18	420
702	46	301	420
703	46	40	79
704	46	48	115
705	46	316	114
706	46	228	150
707	46	75	78
708	46	301	420
709	46	21	335
710	46	38	200
711	46	75	78
712	46	21	335
713	46	18	420
714	46	60	380
715	46	232	50
716	46	301	420
717	46	228	150
718	46	41	95
719	46	60	380
720	46	38	200
721	46	18	420
722	46	6	644
723	46	75	78
724	46	40	79
725	46	60	380
726	46	18	420
727	46	21	335
728	46	316	114
729	46	18	420
730	46	48	115
731	46	228	150
732	46	38	200
733	46	18	420
734	46	21	335
735	46	316	114
736	46	228	150
737	46	6	644
738	46	301	420
739	46	41	95
740	46	21	335
741	46	232	50
742	46	41	95
743	46	40	79
744	46	6	644
745	46	75	78
746	46	38	200
747	46	301	420
748	46	228	150
749	46	316	114
750	46	38	200
751	46	18	420
752	46	228	150
753	46	38	200
754	46	6	644
755	46	18	420
756	46	228	150
757	46	18	420
758	46	40	79
759	46	48	115
760	46	38	200
761	46	228	150
762	46	40	79
763	46	48	115
764	46	232	50
765	46	60	380
766	46	21	335
767	46	316	114
768	46	60	380
769	46	232	50
770	46	21	335
771	46	228	150
772	46	228	150
773	40	21	335
774	40	228	150
775	40	60	380
776	40	41	95
777	40	48	115
778	40	40	79
779	40	21	335
780	40	316	114
781	40	48	115
782	40	75	78
783	40	75	78
784	40	48	115
785	40	18	420
786	40	228	150
787	40	301	420
788	40	41	95
789	40	40	79
790	40	232	50
791	40	21	335
792	40	301	420
793	40	41	95
794	40	6	644
795	40	21	335
796	40	301	420
797	40	228	150
798	40	316	114
799	40	48	115
800	40	75	78
801	40	48	115
802	40	38	200
803	40	60	380
804	40	301	420
805	40	18	420
806	40	18	420
807	40	18	420
808	40	301	420
809	40	48	115
810	40	38	200
811	40	40	79
812	40	75	78
813	40	38	200
814	40	40	79
815	40	48	115
816	40	40	79
817	40	21	335
818	40	18	420
819	40	228	150
820	40	48	115
821	40	6	644
822	40	75	78
823	40	21	335
824	40	41	95
825	40	6	644
826	40	40	79
827	40	6	644
828	17	18	420
829	17	60	380
830	17	316	114
831	17	301	420
832	17	232	50
833	17	40	79
834	17	40	79
835	17	75	78
836	17	41	95
837	17	48	115
838	17	60	380
839	17	75	78
840	17	228	150
841	17	75	78
842	17	75	78
843	17	6	644
844	17	40	79
845	17	41	95
846	17	41	95
847	17	48	115
848	17	48	115
849	17	21	335
850	17	6	644
851	17	60	380
852	17	21	335
853	17	21	335
854	17	75	78
855	17	21	335
856	17	60	380
857	17	6	644
858	17	6	644
859	17	301	420
860	17	60	380
861	17	228	150
862	17	40	79
863	17	41	95
864	17	18	420
865	17	301	420
866	17	41	95
867	17	60	380
868	17	21	335
869	17	6	644
870	17	48	115
871	17	75	78
872	17	6	644
873	17	41	95
874	17	6	644
875	17	40	79
876	17	232	50
877	17	48	115
878	17	232	50
879	17	41	95
880	17	316	114
881	17	232	50
882	17	75	78
883	17	232	50
884	17	18	420
885	17	232	50
886	17	18	420
887	17	301	420
888	17	75	78
889	17	18	420
890	17	40	79
891	17	48	115
892	17	232	50
893	17	301	420
894	17	75	78
895	17	6	644
896	17	40	79
897	17	40	79
898	17	60	380
899	17	48	115
900	17	41	95
901	17	18	420
902	35	41	95
903	35	48	115
904	35	48	115
905	35	316	114
906	35	41	95
907	35	75	78
908	35	301	420
909	35	228	150
910	35	301	420
911	35	48	115
912	35	316	114
913	35	48	115
914	35	301	420
915	35	301	420
916	35	301	420
917	35	38	200
918	35	301	420
919	35	316	114
920	35	60	380
921	35	18	420
922	35	301	420
923	35	38	200
924	35	18	420
925	35	301	420
926	35	60	380
927	35	48	115
928	35	21	335
929	35	6	644
930	35	232	50
931	35	38	200
932	35	48	115
933	35	38	200
934	35	228	150
935	35	75	78
936	35	6	644
937	35	38	200
938	35	75	78
939	35	301	420
940	35	6	644
941	35	60	380
942	35	21	335
943	20	18	420
944	20	228	150
945	20	48	115
946	20	316	114
947	20	6	644
948	20	18	420
949	20	48	115
950	20	301	420
951	20	38	200
952	20	18	420
953	20	232	50
954	20	40	79
955	20	228	150
956	20	41	95
957	20	228	150
958	20	6	644
959	20	48	115
960	20	316	114
961	20	40	79
962	20	75	78
963	20	75	78
964	20	21	335
965	20	75	78
966	20	75	78
967	20	41	95
968	20	75	78
969	20	60	380
970	20	41	95
971	20	60	380
972	20	316	114
973	20	38	200
974	20	301	420
975	20	60	380
976	20	316	114
977	20	41	95
978	20	60	380
979	20	228	150
980	20	75	78
981	20	38	200
982	20	6	644
983	20	6	644
984	20	21	335
985	20	40	79
986	20	232	50
987	20	60	380
988	20	21	335
989	20	232	50
990	20	18	420
991	20	232	50
992	20	21	335
993	20	18	420
994	20	232	50
995	20	40	79
996	20	18	420
997	20	228	150
998	20	316	114
999	20	6	644
1000	20	41	95
1001	20	21	335
1002	20	60	380
1003	20	18	420
1004	20	41	95
1005	20	21	335
1006	20	301	420
1007	20	21	335
1008	20	301	420
1009	20	38	200
1010	20	75	78
1011	20	60	380
1012	20	60	380
1013	20	75	78
1014	20	301	420
1015	54	40	79
1016	54	48	115
1017	54	40	79
1018	54	60	380
1019	54	41	95
1020	54	41	95
1021	54	41	95
1022	54	60	380
1023	54	48	115
1024	54	40	79
1025	54	75	78
1026	54	60	380
1027	54	18	420
1028	54	301	420
1029	54	60	380
1030	54	48	115
1031	54	232	50
1032	54	21	335
1033	54	301	420
1034	54	40	79
1035	54	41	95
1036	54	40	79
1037	54	48	115
1038	54	6	644
1039	54	301	420
1040	54	41	95
1041	54	301	420
1042	54	21	335
1043	54	41	95
1044	54	40	79
1045	54	75	78
1046	54	316	114
1047	54	232	50
1048	54	38	200
1049	54	40	79
1050	54	38	200
1051	54	301	420
1052	54	228	150
1053	54	228	150
1054	54	21	335
1055	54	18	420
1056	54	316	114
1057	54	228	150
1058	54	21	335
1059	54	41	95
1060	54	41	95
1061	54	316	114
1062	54	38	200
1063	54	60	380
1064	54	41	95
1065	54	60	380
1066	54	75	78
1067	54	316	114
1068	54	18	420
1069	54	6	644
1070	54	41	95
1071	54	48	115
1072	54	316	114
1073	54	301	420
1074	54	232	50
1075	54	6	644
1076	54	60	380
1077	54	301	420
1078	54	232	50
1079	54	228	150
1080	45	18	420
1081	45	48	115
1082	45	316	114
1083	45	75	78
1084	45	301	420
1085	45	228	150
1086	45	316	114
1087	45	48	115
1088	45	6	644
1089	45	18	420
1090	45	232	50
1091	45	316	114
1092	45	41	95
1093	45	48	115
1094	45	21	335
1095	45	6	644
1096	45	41	95
1097	45	232	50
1098	45	18	420
1099	45	48	115
1100	45	40	79
1101	45	301	420
1102	45	21	335
1103	45	75	78
1104	45	60	380
1105	45	21	335
1106	45	48	115
1107	45	21	335
1108	45	6	644
1109	45	38	200
1110	45	21	335
1111	45	21	335
1112	45	316	114
1113	45	75	78
1114	45	18	420
1115	45	41	95
1116	45	228	150
1117	45	232	50
1118	45	75	78
1119	45	228	150
1120	45	75	78
1121	45	228	150
1122	45	60	380
1123	45	41	95
1124	45	38	200
1125	45	316	114
1126	45	48	115
1127	45	316	114
1128	45	301	420
1129	45	301	420
1130	45	21	335
1131	45	75	78
1132	45	38	200
1133	45	40	79
1134	45	232	50
1135	45	228	150
1136	45	60	380
1137	45	41	95
1138	45	6	644
1139	45	301	420
1140	45	301	420
1141	45	21	335
1142	45	228	150
1143	45	41	95
1144	45	18	420
1145	45	75	78
1146	45	232	50
1147	45	75	78
1148	45	228	150
1149	45	228	150
1150	45	316	114
1151	45	228	150
1152	45	301	420
1153	45	40	79
1154	45	38	200
1155	45	232	50
1156	45	18	420
1157	45	316	114
1158	45	301	420
1159	45	228	150
1160	45	40	79
1161	45	228	150
1162	45	228	150
1163	45	60	380
1164	45	21	335
1165	45	301	420
1166	45	41	95
1167	45	316	114
1168	45	6	644
1169	4	40	79
1170	4	316	114
1171	4	60	380
1172	4	18	420
1173	4	21	335
1174	4	316	114
1175	4	18	420
1176	4	6	644
1177	4	301	420
1178	4	232	50
1179	4	232	50
1180	4	41	95
1181	4	316	114
1182	4	48	115
1183	4	228	150
1184	4	75	78
1185	4	41	95
1186	4	232	50
1187	4	301	420
1188	4	6	644
1189	4	316	114
1190	4	6	644
1191	4	228	150
1192	4	48	115
1193	4	60	380
1194	4	75	78
1195	4	21	335
1196	4	75	78
1197	4	316	114
1198	4	38	200
1199	4	40	79
1200	4	6	644
1201	4	75	78
1202	4	75	78
1203	4	21	335
1204	49	301	420
1205	49	38	200
1206	49	21	335
1207	49	40	79
1208	49	21	335
1209	49	18	420
1210	49	316	114
1211	49	232	50
1212	49	60	380
1213	49	48	115
1214	49	228	150
1215	49	6	644
1216	49	41	95
1217	49	48	115
1218	106	18	420
1219	106	48	115
1220	106	232	50
1221	106	60	380
1222	75	232	50
1223	75	228	150
1224	75	6	644
1225	75	60	380
1226	75	6	644
1227	75	41	95
1228	75	60	380
1229	94	40	79
1230	94	228	150
1231	94	18	420
1232	94	6	644
1233	94	6	644
1234	94	40	79
1235	94	40	79
1236	94	38	200
1237	94	41	95
1238	94	18	420
1239	94	18	420
1240	94	6	644
1241	94	60	380
1242	94	75	78
1243	94	18	420
1244	94	6	644
1245	94	41	95
1246	94	18	420
1247	94	21	335
1248	94	232	50
1249	94	6	644
1250	94	228	150
1251	94	75	78
1252	94	232	50
1253	94	60	380
1254	94	6	644
1255	94	41	95
1256	94	60	380
1257	94	41	95
1258	94	6	644
1259	94	60	380
1260	94	228	150
1261	94	228	150
1262	94	301	420
1263	94	228	150
1264	94	232	50
1265	94	6	644
1266	94	21	335
1267	94	18	420
1268	94	48	115
1269	94	38	200
1270	94	38	200
1271	94	60	380
1272	94	232	50
1273	94	21	335
1274	94	301	420
1275	94	232	50
1276	94	301	420
1277	94	228	150
1278	94	6	644
1279	94	48	115
1280	94	228	150
1281	94	228	150
1282	94	48	115
1283	94	301	420
1284	94	41	95
1285	94	48	115
1286	94	18	420
1287	94	75	78
1288	94	75	78
1289	94	18	420
1290	94	48	115
1291	94	316	114
1292	94	75	78
1293	94	21	335
1294	94	60	380
1295	94	228	150
1296	94	21	335
1297	94	316	114
1298	94	75	78
1299	94	316	114
1300	94	6	644
1301	94	21	335
1302	94	38	200
1303	94	232	50
1304	94	41	95
1305	94	75	78
1306	94	316	114
1307	94	6	644
1308	94	316	114
1309	94	228	150
1310	94	48	115
1311	94	48	115
1312	94	301	420
1313	94	6	644
1314	94	21	335
1315	94	6	644
1316	94	48	115
1317	94	38	200
1318	74	48	115
1319	5	48	115
1320	5	38	200
1321	5	40	79
1322	5	316	114
1323	5	228	150
1324	5	21	335
1325	5	75	78
1326	5	60	380
1327	5	18	420
1328	5	301	420
1329	5	60	380
1330	5	40	79
1331	5	75	78
1332	5	48	115
1333	5	316	114
1334	5	232	50
1335	5	38	200
1336	5	316	114
1337	5	301	420
1338	5	6	644
1339	5	38	200
1340	5	21	335
1341	5	316	114
1342	5	38	200
1343	5	41	95
1344	5	228	150
1345	5	228	150
1346	5	301	420
1347	5	228	150
1348	5	38	200
1349	5	6	644
1350	5	38	200
1351	5	60	380
1352	5	41	95
1353	5	6	644
1354	5	41	95
1355	5	60	380
1356	55	75	78
1357	55	301	420
1358	55	60	380
1359	55	60	380
1360	55	6	644
1361	55	60	380
1362	55	18	420
1363	55	316	114
1364	55	48	115
1365	55	40	79
1366	55	41	95
1367	55	18	420
1368	55	41	95
1369	55	301	420
1370	55	40	79
1371	55	18	420
1372	55	232	50
1373	55	316	114
1374	55	232	50
1375	55	316	114
1376	55	40	79
1377	55	301	420
1378	55	6	644
1379	55	41	95
1380	55	75	78
1381	55	60	380
1382	55	232	50
1383	55	75	78
1384	55	75	78
1385	55	41	95
1386	55	232	50
1387	55	75	78
1388	55	18	420
1389	55	48	115
1390	55	48	115
1391	55	18	420
1392	55	6	644
1393	55	60	380
1394	55	232	50
1395	55	60	380
1396	55	75	78
1397	55	38	200
1398	55	301	420
1399	55	40	79
1400	55	75	78
1401	55	75	78
1402	55	41	95
1403	55	228	150
1404	55	316	114
1405	55	40	79
1406	55	60	380
1407	55	18	420
1408	55	75	78
1409	55	60	380
1410	55	48	115
1411	55	75	78
1412	55	18	420
1413	55	41	95
1414	55	75	78
1415	55	6	644
1416	55	232	50
1417	55	228	150
1418	55	6	644
1419	55	75	78
1420	55	40	79
1421	55	48	115
1422	55	18	420
1423	55	41	95
1424	55	18	420
1425	55	75	78
1426	55	75	78
1427	55	6	644
1428	55	38	200
1429	55	301	420
1430	55	40	79
1431	55	21	335
1432	55	301	420
1433	55	228	150
1434	55	6	644
1435	55	40	79
1436	55	21	335
1437	55	60	380
1438	55	41	95
1439	55	18	420
1440	55	18	420
1441	24	18	420
1442	24	38	200
1443	24	41	95
1444	24	6	644
1445	24	40	79
1446	24	38	200
1447	24	232	50
1448	24	40	79
1449	24	38	200
1450	24	38	200
1451	24	232	50
1452	24	40	79
1453	24	301	420
1454	24	75	78
1455	24	40	79
1456	24	301	420
1457	24	6	644
1458	24	60	380
1459	24	40	79
1460	24	41	95
1461	24	228	150
1462	24	75	78
1463	24	38	200
1464	24	228	150
1465	24	40	79
1466	24	41	95
1467	24	40	79
1468	24	228	150
1469	24	60	380
1470	24	48	115
1471	24	316	114
1472	24	301	420
1473	24	316	114
1474	24	18	420
1475	24	316	114
1476	24	18	420
1477	24	41	95
1478	24	60	380
1479	24	41	95
1480	24	301	420
1481	24	232	50
1482	24	40	79
1483	24	6	644
1484	24	48	115
1485	24	38	200
1486	24	40	79
1487	24	21	335
1488	24	40	79
1489	24	75	78
1490	24	48	115
1491	24	228	150
1492	24	316	114
1493	24	48	115
1494	24	6	644
1495	24	48	115
1496	24	228	150
1497	24	48	115
1498	24	232	50
1499	24	60	380
1500	24	6	644
1501	24	40	79
1502	24	40	79
1503	24	316	114
1504	24	18	420
1505	24	48	115
1506	24	41	95
1507	24	38	200
1508	24	232	50
1509	24	6	644
1510	24	301	420
1511	24	60	380
1512	24	232	50
1513	24	75	78
1514	24	60	380
1515	24	41	95
1516	24	38	200
1517	24	75	78
1518	24	301	420
1519	24	301	420
1520	24	232	50
1521	24	18	420
1522	24	41	95
1523	24	301	420
1524	24	301	420
1525	24	48	115
1526	24	21	335
1527	24	48	115
1528	24	75	78
1529	24	6	644
1530	90	75	78
1531	90	41	95
1532	90	41	95
1533	90	316	114
1534	90	60	380
1535	90	75	78
1536	90	18	420
1537	8	232	50
1538	8	21	335
1539	8	48	115
1540	8	41	95
1541	8	18	420
1542	8	48	115
1543	8	75	78
1544	8	48	115
1545	8	316	114
1546	8	232	50
1547	8	18	420
1548	8	41	95
1549	8	228	150
1550	8	38	200
1551	8	228	150
1552	8	41	95
1553	8	75	78
1554	8	40	79
1555	8	60	380
1556	8	41	95
1557	8	38	200
1558	8	301	420
1559	8	41	95
1560	8	38	200
1561	8	6	644
1562	8	232	50
1563	8	75	78
1564	8	60	380
1565	8	232	50
1566	8	18	420
1567	8	41	95
1568	8	316	114
1569	8	38	200
1570	8	232	50
1571	8	21	335
1572	8	40	79
1573	8	40	79
1574	8	21	335
1575	8	232	50
1576	8	18	420
1577	8	18	420
1578	8	6	644
1579	8	48	115
1580	8	232	50
1581	8	40	79
1582	8	40	79
1583	8	40	79
1584	8	38	200
1585	8	316	114
1586	8	75	78
1587	8	301	420
1588	8	75	78
1589	8	60	380
1590	8	18	420
1591	8	38	200
1592	8	301	420
1593	8	75	78
1594	8	38	200
1595	8	38	200
1596	8	228	150
1597	8	40	79
1598	8	301	420
1599	8	60	380
1600	8	301	420
1601	8	60	380
1602	8	316	114
1603	8	6	644
1604	8	232	50
1605	8	232	50
1606	8	232	50
1607	8	6	644
1608	8	75	78
1609	78	60	380
1610	78	232	50
1611	78	38	200
1612	78	75	78
1613	78	21	335
1614	78	48	115
1615	78	301	420
1616	78	18	420
1617	78	18	420
1618	78	301	420
1619	78	316	114
1620	78	21	335
1621	78	232	50
1622	78	40	79
1623	78	21	335
1624	78	18	420
1625	78	60	380
1626	78	6	644
1627	78	48	115
1628	78	21	335
1629	78	60	380
1630	78	18	420
1631	78	316	114
1632	78	38	200
1633	78	18	420
1634	78	301	420
1635	78	21	335
1636	78	6	644
1637	78	301	420
1638	78	18	420
1639	78	75	78
1640	78	38	200
1641	78	75	78
1642	78	21	335
1643	78	21	335
1644	78	21	335
1645	78	316	114
1646	78	228	150
1647	78	40	79
1648	78	228	150
1649	78	41	95
1650	78	6	644
1651	78	6	644
1652	78	40	79
1653	78	40	79
1654	78	21	335
1655	78	41	95
1656	78	232	50
1657	78	21	335
1658	78	232	50
1659	78	18	420
1660	78	228	150
1661	78	6	644
1662	78	232	50
1663	78	18	420
1664	78	18	420
1665	78	48	115
1666	78	38	200
1667	78	21	335
1668	78	21	335
1669	78	41	95
1670	78	18	420
1671	78	41	95
1672	78	41	95
1673	78	40	79
1674	78	301	420
1675	78	60	380
1676	78	6	644
1677	78	41	95
1678	78	232	50
1679	78	232	50
1680	78	232	50
1681	78	232	50
1682	78	232	50
1683	78	21	335
1684	78	21	335
1685	78	18	420
1686	78	301	420
1687	78	18	420
1688	78	40	79
1689	78	48	115
1690	78	21	335
1691	78	18	420
1692	78	60	380
1693	11	21	335
1694	11	316	114
1695	11	60	380
1696	11	48	115
1697	11	232	50
1698	11	228	150
1699	11	232	50
1700	81	38	200
1701	81	40	79
1702	81	38	200
1703	81	232	50
1704	81	75	78
1705	81	40	79
1706	81	40	79
1707	81	228	150
1708	81	21	335
1709	81	21	335
1710	81	316	114
1711	81	6	644
1712	81	40	79
1713	81	75	78
1714	81	18	420
1715	81	6	644
1716	81	18	420
1717	81	48	115
1718	81	60	380
1719	81	38	200
1720	81	60	380
1721	81	18	420
1722	81	40	79
1723	81	228	150
1724	81	228	150
1725	81	75	78
1726	81	40	79
1727	81	301	420
1728	81	316	114
1729	81	38	200
1730	81	301	420
1731	81	6	644
1732	81	60	380
1733	81	75	78
1734	81	232	50
1735	81	48	115
1736	81	38	200
1737	81	38	200
1738	81	40	79
1739	81	41	95
1740	81	41	95
1741	81	6	644
1742	81	48	115
1743	81	228	150
1744	81	6	644
1745	81	301	420
1746	81	228	150
1747	81	18	420
1748	81	18	420
1749	81	40	79
1750	81	41	95
1751	81	316	114
1752	81	48	115
1753	81	228	150
1754	81	60	380
1755	81	38	200
1756	81	316	114
1757	81	232	50
1758	81	75	78
1759	81	48	115
1760	81	21	335
1761	81	60	380
1762	81	48	115
1763	81	316	114
1764	81	60	380
1765	81	41	95
1766	81	21	335
1767	81	228	150
1768	81	316	114
1769	81	60	380
1770	81	38	200
1771	81	21	335
1772	81	301	420
1773	81	228	150
1774	81	75	78
1775	81	301	420
1776	81	48	115
1777	81	228	150
1778	81	228	150
1779	81	60	380
1780	81	21	335
1781	81	21	335
1782	81	40	79
1783	81	316	114
1784	81	6	644
1785	81	75	78
1786	81	75	78
1787	81	316	114
1788	81	228	150
1789	69	38	200
1790	69	6	644
1791	69	60	380
1792	69	316	114
1793	69	316	114
1794	69	18	420
1795	69	21	335
1796	69	75	78
1797	69	75	78
1798	69	232	50
1799	69	48	115
1800	69	38	200
1801	69	6	644
1802	69	18	420
1803	69	6	644
1804	69	6	644
1805	69	228	150
1806	69	48	115
1807	69	232	50
1808	69	301	420
1809	69	18	420
1810	69	18	420
1811	69	232	50
1812	69	41	95
1813	69	228	150
1814	69	232	50
1815	69	41	95
1816	69	228	150
1817	69	60	380
1818	69	38	200
1819	69	316	114
1820	69	232	50
1821	69	38	200
1822	69	38	200
1823	69	301	420
1824	69	75	78
1825	69	41	95
1826	69	228	150
1827	69	75	78
1828	69	40	79
1829	69	316	114
1830	69	41	95
1831	69	60	380
1832	69	228	150
1833	69	60	380
1834	69	301	420
1835	69	232	50
1836	69	41	95
1837	69	18	420
1838	69	228	150
1839	69	6	644
1840	69	38	200
1841	69	232	50
1842	69	232	50
1843	69	316	114
1844	69	316	114
1845	69	316	114
1846	69	18	420
1847	69	60	380
1848	69	40	79
1849	69	40	79
1850	69	40	79
1851	69	21	335
1852	69	60	380
1853	69	60	380
1854	69	232	50
1855	69	60	380
1856	69	6	644
1857	69	316	114
1858	69	48	115
1859	69	40	79
1860	69	41	95
1861	69	75	78
1862	69	75	78
1863	69	38	200
1864	69	60	380
1865	69	60	380
1866	69	18	420
1867	69	75	78
1868	69	316	114
1869	69	75	78
1870	69	75	78
1871	69	6	644
1872	69	228	150
1873	69	232	50
1874	103	60	380
1875	103	301	420
1876	103	232	50
1877	103	18	420
1878	103	75	78
1879	103	21	335
1880	103	41	95
1881	103	21	335
1882	103	228	150
1883	103	6	644
1884	103	6	644
1885	103	40	79
1886	103	18	420
1887	103	316	114
1888	103	232	50
1889	103	41	95
1890	103	21	335
1891	103	228	150
1892	103	41	95
1893	103	48	115
1894	103	40	79
1895	103	6	644
1896	103	60	380
1897	103	38	200
1898	103	316	114
1899	103	48	115
1900	103	38	200
1901	103	228	150
1902	103	40	79
1903	103	21	335
1904	103	48	115
1905	103	75	78
1906	103	228	150
1907	103	40	79
1908	103	18	420
1909	103	228	150
1910	103	60	380
1911	103	48	115
1912	103	75	78
1913	103	41	95
1914	103	60	380
1915	103	6	644
1916	103	228	150
1	89	228	150
2	89	38	200
3	89	60	380
4	89	232	50
5	89	21	335
6	89	48	115
7	89	41	95
8	89	48	115
9	89	40	79
10	89	41	95
11	89	60	380
12	89	6	644
13	89	232	50
14	89	232	50
15	89	21	335
16	89	301	420
17	89	316	114
18	89	232	50
19	89	228	150
20	89	60	380
21	32	60	380
22	32	60	380
23	32	40	79
24	32	40	79
25	32	228	150
26	32	6	644
27	32	40	79
28	32	301	420
29	32	6	644
30	32	60	380
31	32	48	115
32	32	40	79
33	32	21	335
34	32	40	79
35	32	60	380
36	32	301	420
37	32	228	150
38	32	6	644
39	32	6	644
40	32	38	200
41	32	60	380
42	32	6	644
43	32	18	420
44	32	48	115
45	32	38	200
46	32	228	150
47	32	38	200
48	32	18	420
49	32	60	380
50	32	228	150
51	57	21	335
52	57	40	79
53	57	228	150
54	57	60	380
55	57	21	335
56	57	232	50
57	57	75	78
58	57	228	150
59	57	75	78
60	57	48	115
61	57	38	200
62	57	38	200
63	57	316	114
64	57	301	420
65	57	228	150
66	57	40	79
67	57	41	95
68	57	232	50
69	57	41	95
70	57	316	114
71	57	48	115
72	57	41	95
73	57	228	150
74	57	75	78
75	57	301	420
76	57	60	380
77	57	21	335
78	57	228	150
79	57	21	335
80	57	6	644
81	57	21	335
82	57	41	95
83	57	40	79
84	57	6	644
85	57	75	78
86	57	60	380
87	57	232	50
88	57	75	78
89	57	41	95
90	23	48	115
91	23	316	114
92	23	18	420
93	23	21	335
94	23	40	79
95	23	232	50
96	23	60	380
97	23	228	150
98	23	228	150
99	23	75	78
100	23	48	115
101	23	38	200
102	23	40	79
103	23	40	79
104	23	21	335
